Guess,Correct,Misplaced,SecretCode,Win,NumGuesses
"['6', '3', '6', '2']",0,1,4453,False,10
"['1', '6', '6', '1']",0,0,4453,False,10
"['5', '5', '3', '3']",1,1,4453,False,10
"['3', '4', '1', '2']",1,1,4453,False,10
"['6', '2', '4', '3']",1,1,4453,False,10
"['4', '2', '4', '2']",1,1,4453,False,10
"['6', '2', '4', '2']",0,1,4453,False,10
"['3', '3', '2', '6']",0,1,4453,False,10
"['5', '6', '1', '1']",0,1,4453,False,10
"['1', '6', '3', '3']",1,0,4453,False,10
"['1', '4', '1', '1']",0,1,2165,False,10
"['6', '4', '6', '4']",1,0,2165,False,10
"['6', '3', '5', '3']",0,2,2165,False,10
"['3', '6', '4', '5']",1,1,2165,False,10
"['3', '1', '6', '6']",2,0,2165,False,10
"['1', '4', '5', '4']",0,2,2165,False,10
"['4', '3', '4', '6']",0,1,2165,False,10
"['1', '4', '1', '6']",0,2,2165,False,10
"['2', '6', '2', '4']",1,1,2165,False,10
"['4', '1', '1', '3']",1,0,2165,False,10
"['5', '3', '5', '5']",1,1,6653,False,10
"['2', '2', '6', '6']",0,2,6653,False,10
"['1', '5', '1', '1']",0,1,6653,False,10
"['2', '3', '5', '4']",1,1,6653,False,10
"['4', '2', '6', '5']",0,2,6653,False,10
"['3', '2', '6', '3']",1,1,6653,False,10
"['4', '3', '4', '4']",0,1,6653,False,10
"['2', '1', '5', '3']",2,0,6653,False,10
"['1', '4', '3', '6']",0,2,6653,False,10
"['1', '6', '6', '4']",1,1,6653,False,10
"['4', '3', '2', '6']",0,2,1613,False,10
"['5', '2', '6', '4']",0,1,1613,False,10
"['2', '5', '3', '5']",0,1,1613,False,10
"['1', '6', '2', '4']",2,0,1613,False,10
"['1', '1', '4', '4']",1,1,1613,False,10
"['6', '1', '1', '3']",2,2,1613,False,10
"['6', '4', '2', '3']",1,1,1613,False,10
"['3', '4', '4', '3']",1,0,1613,False,10
"['1', '1', '2', '4']",1,1,1613,False,10
"['1', '3', '1', '4']",2,1,1613,False,10
"['5', '1', '1', '2']",1,2,1126,False,10
"['1', '1', '1', '4']",2,0,1126,False,10
"['5', '2', '6', '4']",0,2,1126,False,10
"['3', '2', '2', '2']",1,0,1126,False,10
"['4', '6', '4', '4']",0,1,1126,False,10
"['1', '5', '6', '4']",1,1,1126,False,10
"['5', '1', '2', '5']",2,0,1126,False,10
"['4', '2', '4', '5']",0,1,1126,False,10
"['5', '6', '3', '3']",0,1,1126,False,10
"['4', '5', '5', '4']",0,0,1126,False,10
"['2', '1', '2', '1']",0,1,1333,False,10
"['2', '1', '4', '3']",1,1,1333,False,10
"['1', '2', '2', '3']",2,0,1333,False,10
"['4', '5', '6', '6']",0,0,1333,False,10
"['4', '1', '6', '2']",0,1,1333,False,10
"['3', '4', '2', '6']",0,1,1333,False,10
"['1', '1', '3', '5']",2,0,1333,False,10
"['6', '3', '2', '2']",1,0,1333,False,10
"['1', '3', '2', '1']",2,0,1333,False,10
"['4', '3', '3', '5']",2,0,1333,False,10
"['4', '1', '1', '5']",1,1,5345,False,10
"['5', '2', '3', '5']",2,1,5345,False,10
"['3', '2', '2', '2']",0,1,5345,False,10
"['6', '1', '5', '1']",0,1,5345,False,10
"['6', '6', '3', '3']",0,1,5345,False,10
"['1', '3', '3', '6']",1,0,5345,False,10
"['5', '5', '6', '5']",2,0,5345,False,10
"['1', '1', '3', '3']",0,1,5345,False,10
"['6', '1', '5', '4']",0,2,5345,False,10
"['3', '3', '6', '5']",2,0,5345,False,10
"['5', '3', '5', '5']",1,2,1535,False,10
"['2', '1', '2', '1']",0,1,1535,False,10
"['6', '4', '5', '1']",0,2,1535,False,10
"['5', '3', '1', '5']",1,3,1535,False,10
"['3', '1', '1', '3']",0,2,1535,False,10
"['4', '1', '5', '1']",0,2,1535,False,10
"['6', '5', '5', '6']",1,1,1535,False,10
"['1', '1', '5', '1']",1,1,1535,False,10
"['5', '4', '3', '3']",1,1,1535,False,10
"['2', '3', '6', '3']",0,1,1535,False,10
"['1', '3', '6', '6']",1,0,2342,False,10
"['4', '1', '4', '2']",2,0,2342,False,10
"['5', '1', '2', '2']",1,1,2342,False,10
"['5', '3', '4', '1']",2,0,2342,False,10
"['6', '6', '5', '4']",0,1,2342,False,10
"['5', '1', '2', '4']",0,2,2342,False,10
"['5', '1', '5', '4']",0,1,2342,False,10
"['5', '6', '3', '2']",1,1,2342,False,10
"['6', '5', '1', '5']",0,0,2342,False,10
"['6', '3', '2', '3']",1,1,2342,False,10
"['2', '3', '4', '3']",0,1,6222,False,10
"['6', '3', '2', '5']",2,0,6222,False,10
"['6', '1', '4', '3']",1,0,6222,False,10
"['6', '4', '1', '3']",1,0,6222,False,10
"['6', '1', '1', '6']",1,0,6222,False,10
"['6', '5', '4', '3']",1,0,6222,False,10
"['3', '3', '2', '4']",1,0,6222,False,10
"['5', '1', '6', '4']",0,1,6222,False,10
"['5', '4', '2', '4']",1,0,6222,False,10
"['5', '1', '5', '5']",0,0,6222,False,10
"['1', '1', '1', '1']",0,0,3262,False,10
"['1', '5', '2', '3']",0,2,3262,False,10
"['6', '3', '2', '6']",0,3,3262,False,10
"['6', '1', '1', '2']",1,1,3262,False,10
"['6', '5', '4', '5']",0,1,3262,False,10
"['3', '4', '4', '2']",2,0,3262,False,10
"['2', '3', '4', '2']",1,2,3262,False,10
"['4', '1', '1', '6']",0,1,3262,False,10
"['3', '5', '2', '2']",2,1,3262,False,10
"['6', '3', '2', '4']",0,3,3262,False,10
"['1', '4', '3', '1']",0,2,3246,False,10
"['2', '6', '1', '2']",0,2,3246,False,10
"['4', '1', '3', '6']",1,2,3246,False,10
"['3', '6', '5', '5']",1,1,3246,False,10
"['2', '5', '5', '2']",0,1,3246,False,10
"['4', '2', '3', '5']",1,2,3246,False,10
"['3', '1', '6', '1']",1,1,3246,False,10
"['4', '6', '4', '3']",1,2,3246,False,10
"['1', '2', '3', '5']",1,1,3246,False,10
"['3', '2', '4', '1']",3,0,3246,False,10
"['3', '1', '2', '5']",0,3,6352,False,10
"['4', '3', '1', '2']",2,0,6352,False,10
"['3', '6', '3', '4']",0,2,6352,False,10
"['2', '4', '3', '4']",0,2,6352,False,10
"['5', '4', '6', '1']",0,2,6352,False,10
"['2', '4', '1', '4']",0,1,6352,False,10
"['6', '3', '4', '5']",2,1,6352,False,10
"['5', '4', '2', '3']",0,3,6352,False,10
"['5', '1', '2', '3']",0,3,6352,False,10
"['4', '6', '3', '2']",1,2,6352,False,10
"['2', '2', '1', '6']",0,2,5163,False,10
"['5', '4', '2', '6']",1,1,5163,False,10
"['4', '6', '4', '1']",0,2,5163,False,10
"['5', '3', '2', '4']",1,1,5163,False,10
"['4', '4', '2', '1']",0,1,5163,False,10
"['4', '6', '6', '5']",1,1,5163,False,10
"['5', '5', '6', '5']",2,0,5163,False,10
"['6', '4', '3', '4']",0,2,5163,False,10
"['2', '3', '6', '3']",2,0,5163,False,10
"['2', '1', '4', '3']",2,0,5163,False,10
"['3', '5', '2', '6']",1,1,5512,False,10
"['4', '6', '4', '1']",0,1,5512,False,10
"['6', '3', '2', '1']",0,2,5512,False,10
"['6', '2', '3', '1']",0,2,5512,False,10
"['2', '3', '4', '3']",0,1,5512,False,10
"['1', '2', '6', '1']",0,2,5512,False,10
"['1', '3', '4', '5']",0,2,5512,False,10
"['6', '3', '6', '3']",0,0,5512,False,10
"['4', '2', '1', '3']",1,1,5512,False,10
"['4', '5', '3', '5']",1,1,5512,False,10
"['1', '3', '1', '2']",2,1,3311,False,10
"['5', '5', '6', '3']",0,1,3311,False,10
"['4', '6', '2', '5']",0,0,3311,False,10
"['5', '1', '4', '4']",0,1,3311,False,10
"['4', '4', '6', '6']",0,0,3311,False,10
"['5', '2', '6', '5']",0,0,3311,False,10
"['3', '6', '5', '3']",1,1,3311,False,10
"['1', '6', '6', '5']",0,1,3311,False,10
"['4', '6', '6', '3']",0,1,3311,False,10
"['2', '5', '2', '6']",0,0,3311,False,10
"['2', '5', '4', '4']",2,0,2141,False,10
"['4', '4', '4', '6']",1,0,2141,False,10
"['5', '5', '3', '4']",0,1,2141,False,10
"['1', '2', '4', '5']",1,2,2141,False,10
"['1', '5', '1', '4']",0,3,2141,False,10
"['1', '3', '1', '2']",0,3,2141,False,10
"['2', '3', '5', '4']",1,1,2141,False,10
"['5', '1', '2', '6']",1,1,2141,False,10
"['4', '2', '6', '5']",0,2,2141,False,10
"['1', '4', '3', '6']",0,2,2141,False,10
"['5', '4', '2', '3']",1,1,6462,False,10
"['6', '2', '2', '1']",1,1,6462,False,10
"['5', '5', '5', '2']",1,0,6462,False,10
"['4', '3', '4', '5']",0,1,6462,False,10
"['2', '6', '3', '6']",0,3,6462,False,10
"['3', '5', '4', '2']",1,1,6462,False,10
"['6', '1', '4', '6']",1,2,6462,False,10
"['5', '5', '2', '3']",0,1,6462,False,10
"['2', '5', '1', '6']",0,2,6462,False,10
"['2', '1', '6', '2']",2,0,6462,False,10
"['3', '3', '3', '2']",0,0,4561,False,10
"['2', '5', '3', '6']",1,1,4561,False,10
"['6', '4', '3', '1']",1,2,4561,False,10
"['4', '2', '2', '2']",1,0,4561,False,10
"['5', '6', '4', '6']",0,3,4561,False,10
"['5', '4', '3', '4']",0,2,4561,False,10
"['1', '6', '2', '4']",0,3,4561,False,10
"['2', '6', '3', '4']",0,2,4561,False,10
"['1', '1', '3', '1']",1,0,4561,False,10
"['3', '2', '2', '4']",0,1,4561,False,10
"['4', '6', '5', '5']",0,1,1316,False,10
"['2', '6', '6', '4']",0,1,1316,False,10
"['3', '3', '1', '3']",2,0,1316,False,10
"['2', '3', '2', '3']",1,0,1316,False,10
"['3', '5', '6', '1']",0,3,1316,False,10
"['6', '5', '6', '1']",0,2,1316,False,10
"['3', '2', '4', '1']",0,2,1316,False,10
"['1', '5', '3', '4']",1,1,1316,False,10
"['6', '3', '5', '3']",1,1,1316,False,10
"['4', '4', '2', '4']",0,0,1316,False,10
"['1', '2', '3', '3']",2,0,1135,False,10
"['1', '2', '4', '2']",1,0,1135,False,10
"['6', '4', '2', '2']",0,0,1135,False,10
"['6', '2', '6', '4']",0,0,1135,False,10
"['2', '1', '1', '6']",1,1,1135,False,10
"['2', '1', '1', '2']",1,1,1135,False,10
"['3', '3', '3', '6']",1,0,1135,False,10
"['1', '4', '6', '4']",1,0,1135,False,10
"['5', '2', '1', '2']",0,2,1135,False,10
"['3', '1', '2', '3']",1,1,1135,False,10
"['1', '3', '1', '6']",0,3,3561,False,10
"['3', '6', '1', '6']",1,2,3561,False,10
"['5', '2', '4', '4']",0,1,3561,False,10
"['5', '6', '1', '4']",0,3,3561,False,10
"['2', '6', '6', '3']",1,1,3561,False,10
"['4', '2', '3', '4']",0,1,3561,False,10
"['3', '6', '4', '5']",1,2,3561,False,10
"['5', '3', '2', '1']",1,2,3561,False,10
"['4', '1', '5', '6']",0,3,3561,False,10
"['4', '1', '3', '6']",0,3,3561,False,10
"['3', '2', '4', '5']",2,0,4645,False,10
"['3', '2', '4', '6']",1,1,4645,False,10
"['2', '1', '4', '5']",2,0,4645,False,10
"['2', '6', '5', '3']",1,1,4645,False,10
"['6', '4', '2', '2']",0,2,4645,False,10
"['1', '4', '4', '3']",1,1,4645,False,10
"['4', '3', '2', '4']",1,1,4645,False,10
"['2', '4', '2', '5']",1,1,4645,False,10
"['1', '3', '6', '3']",0,1,4645,False,10
"['1', '5', '5', '5']",1,0,4645,False,10
"['1', '6', '5', '3']",1,1,5333,False,10
"['1', '4', '4', '6']",0,0,5333,False,10
"['4', '4', '5', '1']",0,1,5333,False,10
"['5', '4', '6', '1']",1,0,5333,False,10
"['1', '2', '6', '6']",0,0,5333,False,10
"['6', '1', '4', '6']",0,0,5333,False,10
"['5', '1', '4', '4']",1,0,5333,False,10
"['6', '2', '6', '2']",0,0,5333,False,10
"['3', '3', '1', '2']",1,1,5333,False,10
"['3', '6', '2', '6']",0,1,5333,False,10
"['4', '3', '1', '4']",0,3,1453,False,10
"['3', '5', '6', '5']",0,2,1453,False,10
"['1', '4', '3', '5']",2,2,1453,False,10
"['1', '2', '6', '5']",1,1,1453,False,10
"['1', '4', '3', '6']",2,1,1453,False,10
"['2', '3', '1', '1']",0,2,1453,False,10
"['4', '2', '3', '6']",0,2,1453,False,10
"['3', '4', '6', '4']",1,1,1453,False,10
"['4', '4', '2', '2']",1,0,1453,False,10
"['4', '5', '6', '2']",0,2,1453,False,10
"['3', '4', '1', '4']",3,0,3412,False,10
"['5', '3', '6', '6']",0,1,3412,False,10
"['4', '1', '2', '2']",1,2,3412,False,10
"['3', '2', '4', '4']",1,2,3412,False,10
"['4', '6', '1', '6']",1,1,3412,False,10
"['3', '5', '5', '2']",2,0,3412,False,10
"['4', '1', '2', '4']",0,3,3412,False,10
"['2', '1', '3', '3']",0,3,3412,False,10
"['5', '6', '2', '4']",0,2,3412,False,10
"['1', '1', '5', '6']",0,1,3412,False,10
"['2', '4', '2', '5']",0,1,1144,False,10
"['2', '2', '4', '4']",2,0,1144,False,10
"['5', '3', '1', '3']",0,1,1144,False,10
"['5', '5', '1', '3']",0,1,1144,False,10
"['3', '2', '4', '1']",1,1,1144,False,10
"['6', '3', '1', '2']",0,1,1144,False,10
"['4', '3', '2', '1']",0,2,1144,False,10
"['5', '1', '5', '1']",1,1,1144,False,10
"['2', '6', '6', '5']",0,0,1144,False,10
"['2', '3', '6', '6']",0,0,1144,False,10
"['1', '6', '6', '4']",1,1,4363,False,10
"['5', '6', '6', '4']",1,1,4363,False,10
"['3', '6', '1', '4']",0,3,4363,False,10
"['2', '6', '1', '4']",0,2,4363,False,10
"['1', '3', '5', '1']",1,0,4363,False,10
"['1', '3', '3', '5']",1,1,4363,False,10
"['2', '6', '3', '4']",0,3,4363,False,10
"['6', '5', '4', '4']",0,2,4363,False,10
"['3', '2', '6', '5']",1,1,4363,False,10
"['2', '2', '5', '1']",0,0,4363,False,10
"['5', '5', '2', '4']",2,0,5164,False,10
"['5', '4', '2', '1']",1,2,5164,False,10
"['4', '5', '4', '2']",0,2,5164,False,10
"['1', '5', '6', '3']",1,2,5164,False,10
"['3', '4', '4', '3']",0,1,5164,False,10
"['4', '1', '3', '2']",1,1,5164,False,10
"['5', '4', '3', '4']",2,0,5164,False,10
"['3', '2', '6', '6']",1,0,5164,False,10
"['5', '5', '3', '5']",1,0,5164,False,10
"['4', '6', '2', '3']",0,2,5164,False,10
"['5', '6', '6', '6']",2,0,5463,False,10
"['2', '2', '1', '6']",0,1,5463,False,10
"['1', '2', '5', '6']",0,2,5463,False,10
"['3', '5', '4', '2']",0,3,5463,False,10
"['3', '2', '5', '3']",1,1,5463,False,10
"['2', '6', '6', '4']",1,1,5463,False,10
"['3', '1', '5', '6']",0,3,5463,False,10
"['5', '1', '6', '2']",2,0,5463,False,10
"['1', '5', '6', '5']",1,1,5463,False,10
"['2', '6', '3', '1']",0,2,5463,False,10
"['1', '2', '6', '3']",0,2,6114,False,10
"['5', '4', '4', '3']",0,1,6114,False,10
"['4', '1', '6', '3']",1,2,6114,False,10
"['1', '2', '1', '6']",1,2,6114,False,10
"['5', '6', '1', '4']",2,1,6114,False,10
"['4', '4', '4', '1']",0,2,6114,False,10
"['5', '3', '3', '5']",0,0,6114,False,10
"['1', '1', '2', '5']",1,1,6114,False,10
"['5', '6', '2', '1']",0,2,6114,False,10
"['6', '5', '5', '2']",1,0,6114,False,10
"['3', '6', '1', '3']",1,2,1163,False,10
"['5', '2', '6', '2']",1,0,1163,False,10
"['6', '2', '4', '3']",1,1,1163,False,10
"['6', '3', '5', '3']",1,1,1163,False,10
"['5', '5', '2', '2']",0,0,1163,False,10
"['2', '3', '2', '6']",0,2,1163,False,10
"['3', '5', '5', '5']",0,1,1163,False,10
"['5', '6', '3', '2']",0,2,1163,False,10
"['3', '1', '4', '3']",2,0,1163,False,10
"['1', '1', '6', '1']",3,0,1163,False,10
"['6', '2', '2', '2']",2,0,6525,False,10
"['4', '4', '3', '5']",1,0,6525,False,10
"['4', '2', '6', '3']",0,2,6525,False,10
"['1', '6', '1', '1']",0,1,6525,False,10
"['5', '3', '6', '3']",0,2,6525,False,10
"['4', '1', '4', '3']",0,0,6525,False,10
"['2', '2', '5', '6']",0,3,6525,False,10
"['3', '3', '1', '4']",0,0,6525,False,10
"['4', '5', '1', '2']",1,1,6525,False,10
"['4', '3', '6', '5']",1,1,6525,False,10
"['3', '3', '2', '2']",3,0,3332,False,10
"['4', '4', '5', '4']",0,0,3332,False,10
"['6', '3', '5', '2']",2,0,3332,False,10
"['6', '6', '6', '4']",0,0,3332,False,10
"['6', '2', '2', '3']",0,2,3332,False,10
"['5', '6', '2', '2']",1,0,3332,False,10
"['1', '1', '2', '6']",0,1,3332,False,10
"['1', '5', '4', '1']",0,0,3332,False,10
"['4', '5', '5', '6']",0,0,3332,False,10
"['6', '1', '3', '6']",1,0,3332,False,10
"['4', '3', '6', '1']",0,2,2213,False,10
"['5', '2', '2', '3']",2,1,2213,False,10
"['2', '4', '2', '2']",1,1,2213,False,10
"['5', '3', '3', '4']",0,1,2213,False,10
"['5', '5', '6', '4']",0,0,2213,False,10
"['1', '6', '6', '1']",0,1,2213,False,10
"['6', '4', '2', '3']",1,1,2213,False,10
"['6', '3', '2', '5']",0,2,2213,False,10
"['4', '4', '2', '5']",0,1,2213,False,10
"['5', '3', '1', '3']",2,0,2213,False,10
"['3', '1', '5', '2']",0,1,4416,False,10
"['3', '1', '5', '5']",0,1,4416,False,10
"['5', '1', '5', '6']",1,1,4416,False,10
"['5', '2', '1', '3']",1,0,4416,False,10
"['3', '6', '6', '4']",0,2,4416,False,10
"['6', '1', '6', '1']",0,2,4416,False,10
"['3', '4', '3', '5']",1,0,4416,False,10
"['2', '6', '2', '3']",0,1,4416,False,10
"['1', '4', '1', '5']",2,0,4416,False,10
"['5', '3', '2', '3']",0,0,4416,False,10
"['5', '5', '3', '4']",0,0,1612,False,10
"['1', '2', '5', '1']",1,2,1612,False,10
"['1', '1', '1', '4']",2,0,1612,False,10
"['1', '6', '3', '5']",2,0,1612,False,10
"['4', '5', '2', '1']",0,2,1612,False,10
"['3', '6', '1', '6']",2,0,1612,False,10
"['4', '4', '1', '2']",2,0,1612,False,10
"['1', '2', '5', '2']",2,0,1612,False,10
"['3', '3', '2', '3']",0,1,1612,False,10
"['6', '1', '3', '1']",0,3,1612,False,10
"['5', '4', '1', '3']",1,2,4553,False,10
"['3', '4', '1', '2']",0,2,4553,False,10
"['4', '4', '3', '6']",1,1,4553,False,10
"['5', '5', '5', '6']",2,0,4553,False,10
"['2', '4', '6', '5']",0,2,4553,False,10
"['6', '2', '6', '4']",0,1,4553,False,10
"['6', '6', '4', '2']",0,1,4553,False,10
"['2', '1', '3', '3']",1,0,4553,False,10
"['6', '4', '3', '3']",1,1,4553,False,10
"['2', '3', '6', '4']",0,2,4553,False,10
"['3', '1', '4', '6']",1,2,2316,False,10
"['6', '4', '5', '1']",0,2,2316,False,10
"['3', '1', '3', '6']",1,2,2316,False,10
"['3', '3', '2', '4']",1,1,2316,False,10
"['5', '5', '4', '4']",0,0,2316,False,10
"['5', '2', '1', '3']",1,2,2316,False,10
"['6', '4', '4', '2']",0,2,2316,False,10
"['5', '6', '4', '1']",0,2,2316,False,10
"['3', '4', '5', '1']",0,2,2316,False,10
"['3', '6', '4', '4']",0,2,2316,False,10
"['5', '1', '4', '6']",0,1,2433,False,10
"['3', '5', '4', '4']",0,2,2433,False,10
"['2', '2', '6', '5']",1,0,2433,False,10
"['4', '4', '2', '3']",2,1,2433,False,10
"['6', '3', '6', '5']",0,1,2433,False,10
"['4', '2', '5', '2']",0,2,2433,False,10
"['3', '2', '6', '2']",0,2,2433,False,10
"['1', '2', '3', '5']",1,1,2433,False,10
"['3', '1', '6', '5']",0,1,2433,False,10
"['6', '1', '3', '2']",1,1,2433,False,10
"['4', '3', '3', '1']",0,2,3612,False,10
"['2', '6', '1', '5']",2,1,3612,False,10
"['6', '4', '5', '4']",0,1,3612,False,10
"['2', '5', '4', '3']",0,2,3612,False,10
"['4', '1', '5', '4']",0,1,3612,False,10
"['1', '3', '4', '4']",0,2,3612,False,10
"['5', '5', '5', '1']",0,1,3612,False,10
"['6', '3', '1', '2']",2,2,3612,False,10
"['4', '1', '2', '2']",1,1,3612,False,10
"['6', '1', '5', '2']",1,2,3612,False,10
"['3', '5', '1', '6']",0,1,4124,False,10
"['6', '1', '5', '4']",2,0,4124,False,10
"['6', '5', '4', '6']",0,1,4124,False,10
"['4', '5', '3', '4']",2,0,4124,False,10
"['5', '4', '5', '2']",0,2,4124,False,10
"['1', '2', '3', '4']",1,2,4124,False,10
"['3', '6', '3', '2']",0,1,4124,False,10
"['1', '6', '5', '6']",0,1,4124,False,10
"['4', '2', '2', '2']",2,0,4124,False,10
"['6', '3', '4', '6']",0,1,4124,False,10
"['1', '6', '3', '6']",1,0,4233,False,10
"['5', '4', '4', '4']",0,1,4233,False,10
"['6', '2', '3', '5']",2,0,4233,False,10
"['5', '6', '1', '1']",0,0,4233,False,10
"['2', '1', '3', '3']",2,1,4233,False,10
"['4', '5', '2', '2']",1,1,4233,False,10
"['4', '1', '3', '4']",2,0,4233,False,10
"['1', '5', '4', '3']",1,1,4233,False,10
"['5', '2', '6', '6']",1,0,4233,False,10
"['2', '5', '1', '4']",0,2,4233,False,10
"['4', '4', '2', '1']",1,1,3454,False,10
"['1', '1', '3', '2']",0,1,3454,False,10
"['3', '3', '2', '2']",1,0,3454,False,10
"['1', '1', '5', '3']",1,1,3454,False,10
"['6', '4', '4', '6']",1,1,3454,False,10
"['3', '1', '2', '5']",1,1,3454,False,10
"['6', '4', '1', '4']",2,0,3454,False,10
"['2', '6', '5', '2']",1,0,3454,False,10
"['2', '3', '2', '3']",0,1,3454,False,10
"['6', '3', '5', '4']",2,1,3454,False,10
"['2', '4', '4', '3']",1,1,2264,False,10
"['4', '2', '1', '3']",1,1,2264,False,10
"['4', '2', '3', '6']",1,2,2264,False,10
"['1', '6', '2', '1']",0,2,2264,False,10
"['6', '5', '5', '2']",0,2,2264,False,10
"['5', '1', '2', '5']",0,1,2264,False,10
"['5', '2', '3', '6']",1,1,2264,False,10
"['6', '3', '2', '3']",0,2,2264,False,10
"['2', '3', '3', '6']",1,1,2264,False,10
"['5', '3', '1', '5']",0,0,2264,False,10
"['2', '1', '5', '1']",1,0,6456,False,10
"['6', '1', '4', '1']",1,1,6456,False,10
"['3', '1', '6', '1']",0,1,6456,False,10
"['4', '5', '2', '6']",1,2,6456,False,10
"['2', '4', '6', '5']",1,2,6456,False,10
"['3', '1', '6', '6']",1,1,6456,False,10
"['6', '3', '4', '2']",1,1,6456,False,10
"['5', '6', '1', '1']",0,2,6456,False,10
"['6', '6', '5', '3']",2,1,6456,False,10
"['4', '6', '3', '5']",0,3,6456,False,10
"['3', '4', '1', '2']",1,1,1451,False,10
"['1', '1', '1', '4']",1,2,1451,False,10
"['5', '1', '1', '4']",0,4,1451,False,10
"['6', '4', '6', '2']",1,0,1451,False,10
"['5', '4', '6', '6']",1,1,1451,False,10
"['5', '5', '4', '4']",0,2,1451,False,10
"['4', '2', '6', '1']",1,1,1451,False,10
"['3', '3', '5', '6']",1,0,1451,False,10
"['6', '6', '5', '6']",1,0,1451,False,10
"['2', '1', '1', '4']",0,3,1451,False,10
"['5', '4', '6', '6']",0,1,3622,False,10
"['6', '3', '3', '1']",0,2,3622,False,10
"['3', '1', '4', '2']",2,0,3622,False,10
"['2', '2', '4', '5']",0,2,3622,False,10
"['2', '3', '3', '3']",0,2,3622,False,10
"['4', '1', '6', '2']",1,1,3622,False,10
"['5', '5', '6', '2']",1,1,3622,False,10
"['5', '4', '5', '6']",0,1,3622,False,10
"['6', '4', '3', '5']",0,2,3622,False,10
"['5', '4', '1', '1']",0,0,3622,False,10
"['4', '4', '5', '4']",0,0,6636,False,10
"['2', '5', '5', '3']",0,1,6636,False,10
"['3', '4', '1', '3']",0,1,6636,False,10
"['1', '1', '2', '5']",0,0,6636,False,10
"['2', '5', '6', '5']",0,1,6636,False,10
"['3', '5', '3', '2']",1,0,6636,False,10
"['4', '1', '5', '5']",0,0,6636,False,10
"['1', '2', '4', '6']",1,0,6636,False,10
"['4', '5', '2', '6']",1,0,6636,False,10
"['5', '3', '1', '1']",0,1,6636,False,10
"['6', '4', '2', '1']",0,1,5155,False,10
"['2', '1', '6', '1']",1,0,5155,False,10
"['1', '5', '3', '1']",0,2,5155,False,10
"['3', '4', '1', '2']",0,1,5155,False,10
"['4', '5', '2', '1']",0,2,5155,False,10
"['2', '5', '5', '1']",1,2,5155,False,10
"['4', '3', '1', '2']",0,1,5155,False,10
"['4', '5', '3', '4']",0,1,5155,False,10
"['2', '2', '4', '3']",0,0,5155,False,10
"['5', '2', '1', '6']",1,1,5155,False,10
"['6', '1', '6', '3']",0,2,4611,False,10
"['4', '5', '2', '2']",1,0,4611,False,10
"['6', '2', '6', '4']",0,2,4611,False,10
"['4', '5', '6', '1']",2,1,4611,False,10
"['4', '6', '2', '5']",2,0,4611,False,10
"['6', '5', '3', '6']",0,1,4611,False,10
"['3', '2', '3', '6']",0,1,4611,False,10
"['4', '6', '5', '3']",2,0,4611,False,10
"['6', '1', '5', '3']",0,2,4611,False,10
"['2', '2', '1', '6']",1,1,4611,False,10
"['6', '3', '6', '3']",0,0,5415,False,10
"['3', '2', '6', '6']",0,0,5415,False,10
"['6', '5', '2', '3']",0,1,5415,False,10
"['6', '3', '5', '5']",1,1,5415,False,10
